time,lat,lon
2017-11-11T06:03:00Z,12.86248614,74.54598136
2017-11-11T06:04:00Z,12.86300875,74.54581389
2017-11-11T06:05:00Z,12.86308955,74.54628202
2017-11-11T06:06:00Z,12.86358266,74.546393
2017-11-11T06:07:00Z,12.86427811,74.54630809
2017-11-11T06:08:00Z,12.86386656,74.54703849
2017-11-11T06:09:00Z,12.8633623,74.54772656
2017-11-11T06:10:00Z,12.86293373,74.54837247
2017-11-11T06:11:00Z,12.86216855,74.54877849
2017-11-11T06:12:00Z,12.86133816,74.54890338
2017-11-11T06:13:00Z,12.86084983,74.5488903
2017-11-11T06:14:00Z,12.86099391,74.54876256
2017-11-11T06:15:00Z,12.86124051,74.54873188
2017-11-11T06:16:00Z,12.86112752,74.54826769
2017-11-11T06:17:00Z,12.86059208,74.54793569
2017-11-11T06:18:00Z,12.86031447,74.54850515
2017-11-11T06:19:00Z,12.86005489,74.54906808
2017-11-11T06:20:00Z,12.86003527,74.54854002
2017-11-11T06:21:00Z,12.86000191,74.54858269
2017-11-11T06:22:00Z,12.86000652,74.54881336
2017-11-11T06:23:00Z,12.86024792,74.54905358
2017-11-11T06:24:00Z,12.86057984,74.54919448
2017-11-11T06:25:00Z,12.8607816,74.54928878
2017-11-11T06:26:00Z,12.86051371,74.54852871
2017-11-11T06:27:00Z,12.86045797,74.54854296
2017-11-11T06:28:00Z,12.86048898,74.5486282
2017-11-11T06:29:00Z,12.86013016,74.54856391
2017-11-11T06:30:00Z,12.86076827,74.54897135
2017-11-11T06:31:00Z,12.8613006,74.54904386
2017-11-11T06:32:00Z,12.86125811,74.54940403
2017-11-11T06:33:00Z,12.86095309,74.54938869
2017-11-11T06:34:00Z,12.86080113,74.54938953
2017-11-11T06:35:00Z,12.86062645,74.5494534
2017-11-11T06:36:00Z,12.86007978,74.54923438
2017-11-11T06:37:00Z,12.85971408,74.54933538
2017-11-11T06:38:00Z,12.85962489,74.54945432
2017-11-11T06:39:00Z,12.85967686,74.54941493
2017-11-11T06:40:00Z,12.85966898,74.54939774
2017-11-11T06:41:00Z,12.85959078,74.54949464
2017-11-11T06:42:00Z,12.85971978,74.54898259
2017-11-11T06:43:00Z,12.8596979,74.54857036
2017-11-11T06:44:00Z,12.86032185,74.54778775
2017-11-11T06:45:00Z,12.86072385,74.54743219
2017-11-11T06:46:00Z,12.86084153,74.54723303
2017-11-11T06:47:00Z,12.8609582,74.54712356
2017-11-11T06:48:00Z,12.86094295,74.54695358
2017-11-11T06:49:00Z,12.86094094,74.54683565
2017-11-11T06:50:00Z,12.86095628,74.54675292
2017-11-11T06:51:00Z,12.86105929,74.54669416
2017-11-11T06:52:00Z,12.86112391,74.54642175
2017-11-11T06:53:00Z,12.8607505,74.54645335
2017-11-11T06:54:00Z,12.86117882,74.54683254
2017-11-11T06:55:00Z,12.86124906,74.54626593
2017-11-11T06:56:00Z,12.86074279,74.54593065
2017-11-11T06:57:00Z,12.86045722,74.54647606
2017-11-11T06:58:00Z,12.86055462,74.54672333
2017-11-11T06:59:00Z,12.86058328,74.54690907
2017-11-11T07:00:00Z,12.86060088,74.54695241
2017-11-11T07:01:00Z,12.86061974,74.54694411
2017-11-11T07:02:00Z,12.8608142,74.54703346
2017-11-11T07:03:00Z,12.86220761,74.5471933
2017-11-11T07:04:00Z,12.86385574,74.54690672
2017-11-11T07:05:00Z,12.86509057,74.54538675
2017-11-11T07:06:00Z,12.86678664,74.5448597
2017-11-11T07:07:00Z,12.86863779,74.54450062
2017-11-11T07:08:00Z,12.86956206,74.54298651
2017-11-11T07:09:00Z,12.87020269,74.54112749
2017-11-11T07:10:00Z,12.87185015,74.54032333
2017-11-11T07:11:00Z,12.87303544,74.53891492
2017-11-11T07:12:00Z,12.87469866,74.53789509
2017-11-11T07:13:00Z,12.8761442,74.53674434
2017-11-11T07:14:00Z,12.87680184,74.53483553
2017-11-11T07:15:00Z,12.87832827,74.53399667
2017-11-11T07:16:00Z,12.88029375,74.53406456
2017-11-11T07:17:00Z,12.88198446,74.53370313
2017-11-11T07:18:00Z,12.88385496,74.53356341
2017-11-11T07:19:00Z,12.8857165,74.53329074
2017-11-11T07:20:00Z,12.88686918,74.5317996
2017-11-11T07:21:00Z,12.88753948,74.52999766
2017-11-11T07:22:00Z,12.88785355,74.52804836
2017-11-11T07:23:00Z,12.88898779,74.52660902
2017-11-11T07:24:00Z,12.89021876,74.52776263
2017-11-11T07:25:00Z,12.89184619,74.52875806
2017-11-11T07:26:00Z,12.89356087,74.52821818
2017-11-11T07:27:00Z,12.89438649,74.52654515
2017-11-11T07:28:00Z,12.8954432,74.52490867
2017-11-11T07:29:00Z,12.89621769,74.52300489
2017-11-11T07:30:00Z,12.89715654,74.52128543
2017-11-11T07:31:00Z,12.89877961,74.52161777
2017-11-11T07:32:00Z,12.90019716,74.52249887
2017-11-11T07:33:00Z,12.90213875,74.52253156
2017-11-11T07:34:00Z,12.90371111,74.5234244
2017-11-11T07:35:00Z,12.90483017,74.52486525
2017-11-11T07:36:00Z,12.90656129,74.52486182
2017-11-11T07:37:00Z,12.9082365,74.52402371
2017-11-11T07:38:00Z,12.90965337,74.52257859
2017-11-11T07:39:00Z,12.91128122,74.52182111
2017-11-11T07:40:00Z,12.91319523,74.52209621
2017-11-11T07:41:00Z,12.91491017,74.52270498
2017-11-11T07:42:00Z,12.91674111,74.52291881
2017-11-11T07:43:00Z,12.91825128,74.52412957
2017-11-11T07:44:00Z,12.91892963,74.52590033
2017-11-11T07:45:00Z,12.91981475,74.52746247
2017-11-11T07:46:00Z,12.92160999,74.52787109
2017-11-11T07:47:00Z,12.92343649,74.52810343
2017-11-11T07:48:00Z,12.92525419,74.52790788
2017-11-11T07:49:00Z,12.92717482,74.52780873
2017-11-11T07:50:00Z,12.92900576,74.52750245
2017-11-11T07:51:00Z,12.93039976,74.5261554
2017-11-11T07:52:00Z,12.93201797,74.52618264
2017-11-11T07:53:00Z,12.93364565,74.52716944
2017-11-11T07:54:00Z,12.93513302,74.52814685
2017-11-11T07:55:00Z,12.93665668,74.52921454
2017-11-11T07:56:00Z,12.93728884,74.53088405
2017-11-11T07:57:00Z,12.93852065,74.53230872
2017-11-11T07:58:00Z,12.93922582,74.53406934
2017-11-11T07:59:00Z,12.9406002,74.53518304
2017-11-11T08:00:00Z,12.94245436,74.53565855
2017-11-11T08:01:00Z,12.94420475,74.53630689
2017-11-11T08:02:00Z,12.94615204,74.53591755
2017-11-11T08:03:00Z,12.94798994,74.53527549
2017-11-11T08:04:00Z,12.94981945,74.53480636
2017-11-11T08:05:00Z,12.95158468,74.53453772
2017-11-11T08:06:00Z,12.95354001,74.5345777
2017-11-11T08:07:00Z,12.95538881,74.53477132
2017-11-11T08:08:00Z,12.95725948,74.53471139
2017-11-11T08:09:00Z,12.9592009,74.53487643
2017-11-11T08:10:00Z,12.96092615,74.53550608
2017-11-11T08:11:00Z,12.9623369,74.53640839
2017-11-11T08:12:00Z,12.9615573,74.53751346
2017-11-11T08:13:00Z,12.95964338,74.53673453
2017-11-11T08:14:00Z,12.958499,74.53548035
2017-11-11T08:15:00Z,12.95740399,74.53457451
2017-11-11T08:16:00Z,12.9560136,74.53483947
2017-11-11T08:17:00Z,12.95526735,74.53550817
2017-11-11T08:18:00Z,12.95470074,74.53707676
2017-11-11T08:19:00Z,12.95433261,74.53897459
2017-11-11T08:20:00Z,12.95454576,74.54065248
2017-11-11T08:21:00Z,12.95527373,74.54237698
2017-11-11T08:22:00Z,12.9561462,74.54399661
2017-11-11T08:23:00Z,12.95653654,74.5455875
2017-11-11T08:24:00Z,12.95681097,74.54750804
2017-11-11T08:25:00Z,12.95696067,74.54932029
2017-11-11T08:26:00Z,12.95785309,74.5506904
2017-11-11T08:27:00Z,12.95950072,74.55125207
2017-11-11T08:28:00Z,12.96079254,74.55196034
2017-11-11T08:29:00Z,12.96117106,74.55384484
2017-11-11T08:30:00Z,12.96126469,74.55562717
2017-11-11T08:31:00Z,12.96142705,74.55748192
2017-11-11T08:32:00Z,12.96163232,74.559308
2017-11-11T08:33:00Z,12.96173936,74.5610485
2017-11-11T08:34:00Z,12.96167406,74.56282647
2017-11-11T08:35:00Z,12.96146284,74.56463168
2017-11-11T08:36:00Z,12.96137181,74.56628862
2017-11-11T08:37:00Z,12.96152009,74.5681173
2017-11-11T08:38:00Z,12.96199417,74.56988429
2017-11-11T08:39:00Z,12.9621732,74.57164784
2017-11-11T08:40:00Z,12.96223884,74.57264185
2017-11-11T08:41:00Z,12.96238141,74.5738672
2017-11-11T08:42:00Z,12.96167934,74.57524451
2017-11-11T08:43:00Z,12.96163115,74.57692752
2017-11-11T08:44:00Z,12.9614418,74.57869518
2017-11-11T08:45:00Z,12.96102681,74.58025446
2017-11-11T08:46:00Z,12.96010187,74.5818544
2017-11-11T08:47:00Z,12.95939955,74.58321042
2017-11-11T08:48:00Z,12.95886395,74.58484163
2017-11-11T08:49:00Z,12.95823178,74.58653192
2017-11-11T08:50:00Z,12.95827772,74.58798098
2017-11-11T08:51:00Z,12.95948362,74.58909351
2017-11-11T08:52:00Z,12.96115623,74.58982576
2017-11-11T08:53:00Z,12.96253748,74.58979072
2017-11-11T08:54:00Z,12.96330937,74.58935319
2017-11-11T08:55:00Z,12.96452517,74.58940758
2017-11-11T08:56:00Z,12.96644211,74.58917348
2017-11-11T08:57:00Z,12.96817532,74.58869588
2017-11-11T08:58:00Z,12.96999386,74.58868708
2017-11-11T08:59:00Z,12.97164476,74.58807033
2017-11-11T09:00:00Z,12.9735363,74.5879115
2017-11-11T09:01:00Z,12.97519139,74.58859496
2017-11-11T09:02:00Z,12.97681522,74.58859856
2017-11-11T09:03:00Z,12.9787661,74.58842481
2017-11-11T09:04:00Z,12.98057316,74.5887056
2017-11-11T09:05:00Z,12.98240544,74.58916208
2017-11-11T09:06:00Z,12.98415349,74.58999683
2017-11-11T09:07:00Z,12.98591889,74.59072656
2017-11-11T09:08:00Z,12.98757783,74.59162963
2017-11-11T09:09:00Z,12.98933795,74.59263898
2017-11-11T09:10:00Z,12.99101232,74.59355084
2017-11-11T09:11:00Z,12.9925281,74.59461191
2017-11-11T09:12:00Z,12.99398705,74.59596424
2017-11-11T09:13:00Z,12.99536579,74.59711357
2017-11-11T09:14:00Z,12.99715893,74.59802083
2017-11-11T09:15:00Z,12.99844237,74.59901274
2017-11-11T09:16:00Z,12.99996176,74.59952932
2017-11-11T09:17:00Z,13.00057657,74.59982218
2017-11-11T09:18:00Z,13.00047867,74.60118047
2017-11-11T09:19:00Z,13.00030164,74.60304712
2017-11-11T09:20:00Z,12.99974517,74.60483707
2017-11-11T09:21:00Z,12.99970971,74.60508183
2017-11-11T09:22:00Z,12.99915919,74.60602177
2017-11-11T09:23:00Z,12.99844044,74.60696004
2017-11-11T09:24:00Z,12.99818764,74.60763018
2017-11-11T09:25:00Z,12.99813702,74.60935107
2017-11-11T09:26:00Z,12.99798707,74.61115929
2017-11-11T09:27:00Z,12.99765497,74.61300113
2017-11-11T09:28:00Z,12.99747678,74.61505713
2017-11-11T09:29:00Z,12.99741265,74.61683921
2017-11-11T09:30:00Z,12.99731718,74.61876227
2017-11-11T09:31:00Z,12.99706749,74.62076252
2017-11-11T09:32:00Z,12.99685475,74.62258617
2017-11-11T09:33:00Z,12.99650883,74.62454159
2017-11-11T09:34:00Z,12.99611472,74.62648284
2017-11-11T09:35:00Z,12.99563368,74.62843188
2017-11-11T09:36:00Z,12.9951736,74.63029216
2017-11-11T09:37:00Z,12.99474344,74.63228471
2017-11-11T09:38:00Z,12.994295,74.63402663
2017-11-11T09:39:00Z,12.99375664,74.6360569
2017-11-11T09:40:00Z,12.99328205,74.63782171
2017-11-11T09:41:00Z,12.99267101,74.63975851
2017-11-11T09:42:00Z,12.99173827,74.64143515
2017-11-11T09:43:00Z,12.99103101,74.64313927
2017-11-11T09:44:00Z,12.99052097,74.64501891
2017-11-11T09:45:00Z,12.98994832,74.64669898
2017-11-11T09:46:00Z,12.98946477,74.64857049
2017-11-11T09:47:00Z,12.98895313,74.65046723
2017-11-11T09:48:00Z,12.98857151,74.6523602
2017-11-11T09:49:00Z,12.98844142,74.65431972
2017-11-11T09:50:00Z,12.98803104,74.65634949
2017-11-11T09:51:00Z,12.98746057,74.65815998
2017-11-11T09:52:00Z,12.98694584,74.66010399
2017-11-11T09:53:00Z,12.9868963,74.66189286
2017-11-11T09:54:00Z,12.98609968,74.66372363
2017-11-11T09:55:00Z,12.98525982,74.66560084
2017-11-11T09:56:00Z,12.98471717,74.66734185
2017-11-11T09:57:00Z,12.98414913,74.6693981
2017-11-11T09:58:00Z,12.98342644,74.67116777
2017-11-11T09:59:00Z,12.98293635,74.67316836
2017-11-11T10:00:00Z,12.98238021,74.67503954
2017-11-11T10:01:00Z,12.98184939,74.67688339
2017-11-11T10:02:00Z,12.98117825,74.6789326
2017-11-11T10:03:00Z,12.98083266,74.68073848
